# Constructed from biom file
#OTU ID	10BF	11BF	12BF	13BF	15BF	16BF	17BF	2BF	3BF	4BF	6BF	7BF	8BF	9BF
e8992916993c04c74dd3436af4ba0450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	55.0	0.0	7.0	0.0
37fded0be5b2505c2dd190d8cc0deef9	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51b72aa69e6724e79d8e449cd5533d42	40.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2551162e5de4662dcfa3023178dde1cf	30.0	31.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c53f9d9c36a8d01ffff09db9cb4457d7	0.0	0.0	7.0	46.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5a5c61fe11d967a31c83e614dd78f01f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	31.0	0.0	0.0	0.0
1274775be4d72cd8be887d1431d3b553	57.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
61791d932867325d98e20659b330233c	54.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81d4dba8d8ccfc0f2350bd953d2caaa1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0
bc5c35c3772441d012bf1ae1bf7c1c7a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0
cd272ed6b7f26b5d8f484a6b53277db8	13.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54751f5b1bb48c55af5347fd57552d41	25.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81c037b6d6f201aa6b6e217edd5dabca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	21.0	0.0	17.0	20.0
d3ef7114d00d05bc40c49125bc53ecb2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	11.0	8.0	43.0	0.0
6a0e75d842c2f65f08723212bffdf336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	41.0
b474ff5032f3b0fc3a864c2c47f5bc6f	49.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7580e2dfa0808016f2436374e3e7852f	48.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0011058201ff269d8eb82b91a9d8619e	31.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4b0951167c50137bf4ad2883e126845e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	41.0	0.0	12.0
c6ff1cf24d656bc181ef7972e4f2a597	47.0	0.0	0.0	14.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
08e9f544cfa7500deaf05ea6673f7bdd	37.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
472240aafefc735fc695fd3f02e3a9fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	49.0	0.0	0.0
c45f662f47ab7b04b482c65a666f5f14	23.0	0.0	12.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2812521096de259893df7253b2071c67	0.0	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6ac9a2a2047dd881a03812a2a2a03c46	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3ce42bd100e30f36f07ade100e303314	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
368cb6471978c6dd62e3da2ebe20fe1d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0
b0be06f000f19a5abaf68b0e242cc589	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e1a35d4dae89a8358d8a4e7a13f09b8e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0
109f7b019be3e07d8a6eb2cf3eb2dbab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	17.0	0.0	30.0	0.0
1dd79fc45a4203d6a0804924f737830f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	63.0	0.0	0.0	0.0	0.0
ce3b1003ff70c5e0b7d3e11b97e259ab	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	45.0	0.0
9eb3d90ad60c651c9f58656403cfa535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	18.0	0.0	0.0	0.0	0.0
6da818bc40676830e9d0194402942509	26.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
383367bf7a240eabd06e442559db40d3	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e3a100a34433db153b91e327763b247b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0
778584894726f526ef0d815ff124c4f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	15.0
007c264afa25c60d4012f5c2c6d3c271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0
dedb30dab3f5d4c122d6248de99cb5c7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0
a9ce539fc3400da2aec144efd3477242	37.0	8.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bda4b6c6ca361f88a6142471ce48c9c3	0.0	0.0	20.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a791ef4e2dab01c736069e5bfa4870ee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0
0703edef4aaf2218fc27366ce8d3f13f	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9b80d0d374101c4eee43efc237c7a848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0
95a524b9d108e261de54dfeb816ba5ed	35.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e5994134810e99b40029470e37db27e1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0
6cb03322cb706ffcc9a1be3d8a4ccfe3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0
e4dd532ebe1332150ab2b8a7fa6d70eb	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40503852619b38b1abed2fde31f007c3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	4.0	0.0	20.0	6.0
e2958262703691d9a4503cc5137a8e5c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	31.0	0.0	0.0	0.0	0.0
18aeed119d57918327f3bc67387f3b64	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	31.0	16.0	0.0
2860f62de38210036afe23b94c6bea85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	16.0	0.0	45.0
d4bf59bcf82083e0f94fdc6f6bddf6b6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0
0b50e5e8a8b8e4e4acf5df68cbb0a5fc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	35.0	0.0
6ef8905efa20d0da5951589570378a9e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0
36f3ea440b343695fe0231fdca45ed37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0
05f97a8893529681021f227680bac5fe	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11e5c98bc375e917792f5e3363527968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	36.0	0.0	0.0
766e429514fde9ac364959aeb42f78b1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	45.0	0.0	0.0
30c16f4493e8a28dde94388f6fee204e	0.0	8.0	0.0	35.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f013c43f53c54c510e8db7263216b43a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0
c6b4237f649d79c658e460667706098b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	19.0	14.0	0.0
14f28219e8f0f999cf2d7395440fe03e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	15.0	0.0
c43fe44a339530f131269e8c878ec2b1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0
a3a7fd7d10a8b5dc786a02f9b6a9d1d2	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b73a661216716a2970999e12b4985fce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0
1be3fde45ab8abfd36275abbb59badd2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0
352d383a91769c0c904addc7256e4393	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58986f83f92194bf8279343e7bc892c5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	52.0	0.0	0.0	0.0
b4d624c7ae5da41b28b55b2fe94f1936	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d4e9f5263c9667b29596f1e2ce3e12c7	0.0	0.0	0.0	34.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933150d0ff7c81fd63b07f7360998bf5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	36.0	6.0
cce105e78dc28d2dbedd7c2b9413e030	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	51.0	0.0	0.0
88879046fd53786382bf95f000eb2041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0
72720f5f6da9fd7967e68cb7171c1067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0
4758926e751139d1f1822447bb835b30	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42c4a1b2fa5eb35885d4f017df0d4c11	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15eb23f021c187ea02d6f1cbbcb6c523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0
45cb172cb8b9e743c9a3601d2ecb2671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0
cf099d08b6ce3798e0254477ec9ca8d3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0
61e99205bdc837113eb0d0e6e5080fc2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0
ef6735b3e98d9d2934370bf8ccb79401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	33.0	0.0	0.0
56df1c6f52a8ef1b2129e3482b018608	0.0	6.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0997fa5cb5d92d5028f3b566ea4ee348	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9295944968e34185243493eb410f5a03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	23.0	0.0	20.0	0.0
1e17808f491dfac99c4108e4f55ed6ca	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cc3238130741cba5972af0a4b44d4903	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3b32763cc4a8f92000563c8669f418ca	0.0	0.0	0.0	0.0	6.0	28.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31939b0cdd029b1773275dbbc5ae85bf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	8.0	33.0	0.0	0.0
27489d839f7742c19b3506614483fdd7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	22.0	0.0	0.0	0.0	0.0
263e52670726b07f3a630fb63cc9eaef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0
2e31f6eef65c5da4ab39a941542ce4d9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	33.0	0.0
67e23ebf3b239b1ef3b331702a2f5be8	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f141521f37f03c6850a022c4c4796b25	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83bdcff47902299dc25870f2040f7ac0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c02b97f0c3abf9093efef58ee205b84e	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922a2896184bd7e04591beb6a564246e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	10.0	0.0	8.0	8.0
ff488f4a567da36e012b04d6048e7b51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0
9b5e6decbe38f5c7e628f8493e9afbd6	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14cfaf93f4d169cc516b2dfd98e9fe8e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	21.0
ba5be4e7b5b79c8a5ab5b8d87082c2d9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	25.0	0.0	0.0	0.0	0.0
3fac0410a7ff38617b2c0c13cd04ceb7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	15.0	0.0	20.0	0.0	0.0
a6f5ec1297bad2aed85612b1437bec79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0
ce363bef68523bab00cda78cd5947e8d	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40a254272105bd016276f037cb1a83d1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0
038d4e452174f33014b1541226ac736e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	27.0	0.0
7c0b06aa2dea756f6e788cc591aff08d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	23.0	0.0	0.0	0.0	0.0
9c0fad29370d2c7a1a95f02611d4756d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	16.0	20.0	0.0
48bc06bb4adedda657c4b11a98ea48a2	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cb526873f8ec21d4cd26ce88647d594c	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
498583fcaec40644bcca1af1f37ec160	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	21.0	0.0
2e61e4fdd817541f9d25653147f9077e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0
02a99657cb0b2b2f4fa481210130c2b4	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0172664fcf9dc55a80f65363dec46453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0
ef143ce9dd640332278e25aa7a32022a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	32.0	0.0
d55d1d9993e7b1b631a4f98db03c8133	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834cde2ca04cc4696fec71273b140ed5	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18f4f0cfa9d5b952391f01dfbc511702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0
48a9708c88bb55d643e670c9ead2f234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	29.0	0.0	0.0
f3f134b35e4c48ef39993ccb8c767249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	25.0	0.0
0457942a0a917824d5f72a60a023dca7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0
bbda453485fa9f8551fdb633123e1054	0.0	0.0	10.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
337a73d564322e49fa910d0b25e5d44f	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd8f428adc0b3ca184319dcc3664622f	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8255b6c36e7a87867032ea1803b4058c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	23.0	0.0
67d93cd56f63a1911c9ec11c4cb65177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0
85974f1d6890070ebfe1ea8f4badf27e	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a002b46d4e2a2db5282fdbd6f5ffecc9	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6b8e01b8ee012b6089dfb847f9c98126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
e4a050e8ee3710a47519e767a99e78ee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	14.0
14ae155442bffbe09d0692caca6cc6a5	0.0	0.0	0.0	5.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c57df60e4ff241f57a8e7eead36d07f4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0
6f4848f1befa9d14ba71f8df215ba022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	24.0	0.0
a677d514e1048d0a868c997219cba292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	22.0	0.0
006527f7f1c188b0276819d4487684b9	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
292a675a6e3cc48bc684318a17f11dd9	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b8a924213aa27032817b986143eb2df4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0
ecb4b2370ae3a3dcfb90fb8eee418864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	31.0	0.0	0.0
50f3e828b68e4a7f4d33fcbda111b10b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0
0f078fcff26bcf1bf8535e40bc497335	28.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a9ea944e7167a4a4e660a0d177708bae	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f20259204e102891be583d2ecd53fb7e	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6fcfd07c4b5a99cbd1788765af30065b	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98d825e31a84a01c536b68e02727ebd7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0
997c8883029aa435267e9001e26364d6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0
162143cb1f3f3a2cfd45c43f2064fcae	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2664639592470841a404a63913478fa6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	10.0	0.0	0.0	12.0	0.0
f8802163d575a45e6ccf2a57e8443e1c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	24.0	0.0	0.0
270e69d528833f33726b4e114764f094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0
8500a92a28a1102e436762a8ce262084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0
5ecf9a06a3a7b5b5489ba0401b0dfb95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	18.0	0.0	0.0
83268696b180253e00cc83f7750ba950	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0833fe5915e73dc9fe9464fbe2930fe9	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9864c7a3e5d7a309137376381715c80d	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3b9ee930631ef848ffdc084427eb2792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	28.0
985106ca875719fd13af4eac3c3c945b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	22.0	0.0
364139025eaeac849c6c751b42225773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0
c56013f07186bab4284bc65e53d2d3ed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0
491717a4ae59558371914305dfdde7a7	0.0	7.0	0.0	0.0	0.0	9.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e86c0be5cef2a68f4dc23f9361a3c891	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8d5cf51d727523ac9ec98ae340458a9c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0
763aa2088fb6118b0e8848c24911e51f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0
2b23d77b2267f91974b68734e28a9618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0
c011c3ffcaf6fdd4598cac7752b1f071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
a5f7de913337d1005a3df7a9feb61ae3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0
90bcd2ccdb8a05f94c00dbd251873189	0.0	0.0	0.0	28.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1bd017b8fa1f369ac85006f0a6bfe1c0	0.0	0.0	0.0	14.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9448d1b19bb041a1e3e51dc4182d1c9d	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
52e4c376c7a8e1285e615bb63386ac2f	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e24cdaec3369c952e2ce8dda17a8f8bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0
1a57a37ab6bde6745090b77ca425ea87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0
f01ff01ff083e2dfcc94ce19410e6f44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0
883d3e87d4ed517c458074db18cf886f	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa23dfa6075f4e86560072bf277de7bf	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20625a031ce7d513c2ada175dadac511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
1eb7a278da8537089bdbc78fcb15b4fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
fd2171c52a9542055e68dee73e3d2cf1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	19.0	5.0	4.0
7d1bd719bdc48e54f398b6a2fd508250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0
